review_text,sentiment,language_mix,rating,review_id,product_id,category,platform,review_length_chars,estimated_tokens,will_be_truncated
"Nykaa se Shampoo liya, skin pe feel greasy nahi hai. Packaging sahi thi. Delivery late thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_000428,PROD0000428,Beauty,Nykaa,123,28,False
"Sneakers ki stitching flimsy hai, color vibrant. Exchange return slow tha. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_007149,PROD0007149,Fashion,Myntra,102,21,False
original product but prices are going up day by day working nicely,positive,english,4,ENG_018337,ENGSRC018337,General,Unknown,66,16,False
"Formal Shirt ki stitching solid hai, color thoda fade. Exchange return theek tha. Nahi lena chahiye tha.",negative,hindi_english,2,REV_011344,PROD0011344,Fashion,Myntra,114,25,False
"Ahmedabad me Swiggy ka order diya Chicken Biryani. Quantity kaafi thi, thanda pohoch gaya. Disappointed ho gaya.",negative,hindi_english,2,REV_006008,PROD0006008,Food,Swiggy,112,23,False
"Amazon pe Mixer Grinder purchase kiya, build flimsy hai. Packaging leak-proof thi, delivery late thi. Value for money.",neutral,hindi_english,3,REV_009244,PROD0009244,Electronics,Amazon,118,25,False
"Restaurant se Vada Pav order kiya via Zomato. Portion sahi tha, thanda pohoch gaya. Nahi lena chahiye tha.",negative,hindi_english,1,REV_000548,PROD0000548,Food,Zomato,106,25,False
very nice fan low noise and look amazing but i recommend it for small room because size of fan is smaller then other 1200mm blade,positive,english,4,ENG_005742,ENGSRC005742,General,Unknown,129,35,False
"Flipkart se Powerbank liya, quality average. Delivery late thi, packaging leak-proof thi. Nahi lena chahiye tha.",negative,hindi_english,2,REV_001898,PROD0001898,Kitchen,Flipkart,112,22,False
"Zomato pe Paneer Tikka mangwaya, average. Delivery on time thi thi, packaging kharab thi. Phir bhi recommend karunga.",negative,hindi_english,2,REV_000660,PROD0000660,Food,Zomato,117,25,False
"Flipkart se Mixer Grinder liya, quality solid. Delivery bahut fast thi, packaging kharab thi. Value for money.",negative,hindi_english,2,REV_006767,PROD0006767,Home,Flipkart,110,23,False
"Flipkart se LED Bulb Pack liya, quality average. Delivery on time thi, packaging sahi thi. Value for money.",negative,hindi_english,1,REV_010099,PROD0010099,Home,Flipkart,117,26,False
"Anarkali Dress ki stitching badhiya hai, color thoda fade. Exchange return theek tha. Overall theek hai.",negative,hindi_english,1,REV_008112,PROD0008112,Fashion,Myntra,104,22,False
"Myntra se Track Pants liya, size loose tha aur fabric rough. Delivery bahut fast thi. Must try.",neutral,hindi_english,3,REV_011152,PROD0011152,Fashion,Myntra,95,23,False
"Price mehenga tha tha, Running Shoes overall paisa wasool. Nahi lena chahiye tha.",negative,hindi_english,2,REV_007548,PROD0007548,Fashion,Myntra,91,19,False
"Price zyada tha tha, Track Pants overall okay okay. Overall theek hai.",negative,hindi_english,2,REV_002341,PROD0002341,Fashion,Myntra,70,16,False
"Restaurant se Butter Chicken order kiya via Zomato. Portion sahi tha, garam aaya. Disappointed ho gaya.",neutral,hindi_english,3,REV_001069,PROD0001069,Food,Zomato,103,22,False
"Moisturizer ka result decent mila, fragrance mild. Price affordable. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_009988,PROD0009988,Beauty,Nykaa,96,18,False
"Flipkart se Steam Iron liya, quality solid. Delivery bahut fast thi, packaging kharab thi. Phir bhi recommend karunga.",positive,hindi_english,4,REV_002640,PROD0002640,General,Unknown,118,25,False
"Myntra se Denim Jeans liya, size thoda tight tha aur fabric rough. Delivery late thi. Overall theek hai.",neutral,hindi_english,3,REV_007565,PROD0007565,Fashion,Myntra,104,25,False
"Matte Lipstick ka result average mila, fragrance none. Price reasonable. Must try.",neutral,hindi_english,3,REV_009744,PROD0009744,Beauty,Nykaa,82,16,False
"Zomato pe Hakka Noodles mangwaya, theek thaak. Delivery on time thi thi, packaging kharab thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_012257,PROD0012257,Food,Zomato,127,28,False
"Flipkart se Steam Iron liya, quality badhiya. Delivery on time thi, packaging theek thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_010336,PROD0010336,Kitchen,Flipkart,111,25,False
it is totally fantastic lapy as per price it is best which have best performance in gaming as well as programming so overall it is best for both purpose,positive,english,4,ENG_012993,ENGSRC012993,General,Unknown,152,40,False
"Price reasonable tha, Denim Jeans overall okay okay. Overall theek hai.",negative,hindi_english,2,REV_010616,PROD0010616,Fashion,Myntra,71,15,False
"Pressure Cooker ka performance mast tha, price mehenga tha. Warranty return helpful tha. Must try.",positive,hindi_english,5,REV_000863,PROD0000863,General,Unknown,98,21,False
"Jaipur me Swiggy ka order diya Chicken Biryani. Quantity kam thi, thik temperature. Value for money.",negative,hindi_english,2,REV_002966,PROD0002966,Food,Swiggy,100,22,False
"Flipkart se Steam Iron liya, quality badhiya. Delivery late thi, packaging theek thi. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_011057,PROD0011057,Electronics,Flipkart,113,23,False
"Myntra se Hoodie liya, size loose tha aur fabric rough. Delivery late thi. Must try.",neutral,hindi_english,3,REV_004221,PROD0004221,Fashion,Myntra,84,21,False
"Myntra se Hoodie liya, size perfect tha aur fabric rough. Delivery late thi. Value for money.",negative,hindi_english,2,REV_005457,PROD0005457,Fashion,Myntra,93,22,False
"Price affordable tha, Denim Jeans overall okay okay. Disappointed ho gaya.",positive,hindi_english,5,REV_005073,PROD0005073,General,Unknown,74,15,False
"Myntra se Running Shoes liya, size loose tha aur fabric soft. Delivery late thi. Value for money.",neutral,hindi_english,3,REV_009634,PROD0009634,Fashion,Myntra,107,25,False
"Flipkart se LED Bulb Pack liya, quality flimsy. Delivery on time thi, packaging leak-proof thi. Overall theek hai.",positive,hindi_english,4,REV_004886,PROD0004886,General,Unknown,114,25,False
it is best inverter close your eye and buy with no tention,positive,english,4,ENG_032228,ENGSRC032228,General,Unknown,58,16,False
"Zomato pe Paneer Tikka mangwaya, average. Delivery late thi thi, packaging leak-proof thi. Must try.",neutral,hindi_english,3,REV_003655,PROD0003655,Food,Zomato,100,21,False
"Amazon pe Trimmer purchase kiya, build badhiya hai. Packaging leak-proof thi, delivery bahut fast thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_000008,PROD0000008,Home,Amazon,124,25,False
"Amazon pe Powerbank purchase kiya, build average hai. Packaging sahi thi, delivery bahut fast thi. Overall theek hai.",neutral,hindi_english,3,REV_011008,PROD0011008,Home,Amazon,127,26,False
"Ahmedabad me Swiggy ka order diya Rajma Chawal. Quantity sahi thi, thanda pohoch gaya. Disappointed ho gaya.",positive,hindi_english,5,REV_012204,PROD0012204,General,Unknown,108,23,False
"Moisturizer ka result average mila, fragrance strong. Price reasonable. Disappointed ho gaya.",neutral,hindi_english,3,REV_008402,PROD0008402,Beauty,Nykaa,103,18,False
"Price zyada tha tha, Cotton T-Shirt overall great value. Disappointed ho gaya.",neutral,hindi_english,3,REV_007772,PROD0007772,Fashion,Myntra,88,18,False
"Amazon pe Hair Dryer purchase kiya, build solid hai. Packaging sahi thi, delivery bahut fast thi. Disappointed ho gaya.",negative,hindi_english,1,REV_006502,PROD0006502,Kitchen,Amazon,129,28,False
"Myntra se Hoodie liya, size thoda tight tha aur fabric lightweight. Delivery on time thi. Must try.",neutral,hindi_english,3,REV_007948,PROD0007948,Fashion,Myntra,99,23,False
"Price mehenga tha tha, Running Shoes overall paisa wasool. Overall theek hai.",negative,hindi_english,1,REV_002861,PROD0002861,Fashion,Myntra,87,18,False
"Swiggy se Rajma Chawal order kiya, taste average tha, delivery bahut fast thi. Packaging theek thi. Must try.",neutral,hindi_english,3,REV_004074,PROD0004074,Food,Swiggy,109,25,False
"Electric Kettle ka performance excellent tha, price affordable. Warranty return theek tha. Value for money.",negative,hindi_english,1,REV_012919,PROD0012919,Home,Flipkart,117,22,False
"Desk Lamp ka performance theek hai, price reasonable. Return replace helpful tha. Must try.",negative,hindi_english,2,REV_006303,PROD0006303,Home,Amazon,91,19,False
"Swiggy se Gulab Jamun order kiya, taste spicy tha, delivery bahut fast thi. Packaging theek thi. Must try.",neutral,hindi_english,3,REV_010585,PROD0010585,Food,Swiggy,116,26,False
"Electric Kettle ka performance below average tha, price zyada tha. Warranty return slow tha. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_011123,PROD0011123,Home,Flipkart,125,26,False
"Zomato pe Samosa mangwaya, bland. Delivery late thi thi, packaging sahi thi. Must try.",negative,hindi_english,1,REV_011822,PROD0011822,Food,Zomato,86,19,False
"Flipkart se Trimmer liya, quality badhiya. Delivery bahut fast thi, packaging theek thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_005108,PROD0005108,Home,Flipkart,121,25,False
"Nykaa se Face Serum liya, skin pe feel lightweight hai. Packaging leak-proof thi. Delivery late thi. Disappointed ho gaya.",positive,hindi_english,5,REV_012982,PROD0012982,General,Unknown,122,26,False
"Bangalore me Swiggy ka order diya Idli Sambar. Quantity kam thi, thanda pohoch gaya. Must try.",neutral,hindi_english,3,REV_011867,PROD0011867,Food,Swiggy,104,23,False
"Flipkart se Steam Iron liya, quality badhiya. Delivery bahut fast thi, packaging sahi thi. Disappointed ho gaya.",positive,hindi_english,4,REV_009224,PROD0009224,General,Unknown,112,23,False
"Bangalore me Swiggy ka order diya Idli Sambar. Quantity kaafi thi, garam aaya. Phir bhi recommend karunga.",negative,hindi_english,1,REV_010800,PROD0010800,Food,Swiggy,106,23,False
"Hair Oil ka result visible mila, fragrance none. Price affordable. Nahi lena chahiye tha.",positive,hindi_english,5,REV_004479,PROD0004479,General,Unknown,89,19,False
"Kajal ka result decent mila, fragrance none. Price reasonable. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_010011,PROD0010011,Beauty,Nykaa,85,18,False
"Shampoo ka result visible mila, fragrance strong. Price affordable. Value for money.",neutral,hindi_english,3,REV_005374,PROD0005374,Beauty,Nykaa,94,18,False
"Nykaa se Conditioner liya, skin pe feel lightweight hai. Packaging kharab thi. Delivery on time thi. Overall theek hai.",negative,hindi_english,1,REV_010041,PROD0010041,Beauty,Nykaa,119,26,False
"Hair Oil ka result average mila, fragrance none. Price zyada tha. Must try.",neutral,hindi_english,3,REV_009893,PROD0009893,Beauty,Nykaa,85,19,False
nice product good use and worth to buy multi use like this product,positive,english,4,ENG_024770,ENGSRC024770,General,Unknown,66,18,False
"Zomato pe Tandoori Roti mangwaya, spicy. Delivery on time thi thi, packaging leak-proof thi. Value for money.",neutral,hindi_english,3,REV_010827,PROD0010827,Food,Zomato,109,23,False
Gulab Jamun fresh tha aur Swiggy delivery bahut fast thi thi. Price reasonable. Disappointed ho gaya.,negative,hindi_english,1,REV_012454,PROD0012454,Food,Swiggy,111,23,False
"Zomato pe Vada Pav mangwaya, average. Delivery bahut fast thi thi, packaging theek thi. Must try.",neutral,hindi_english,3,REV_008749,PROD0008749,Food,Zomato,97,22,False
"Swiggy se Veg Thali order kiya, taste bahut achha tha, delivery late thi. Packaging theek thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_009765,PROD0009765,Food,Swiggy,117,28,False
"Matte Lipstick ka result visible mila, fragrance mild. Price affordable. Value for money.",neutral,hindi_english,3,REV_010389,PROD0010389,Beauty,Nykaa,89,18,False
"Flipkart se LED Bulb Pack liya, quality flimsy. Delivery late thi, packaging theek thi. Must try.",positive,hindi_english,4,REV_008012,PROD0008012,General,Unknown,97,22,False
"Zomato pe Veg Pulao mangwaya, bahut achha. Delivery bahut fast thi thi, packaging theek thi. Phir bhi recommend karunga.",positive,hindi_english,4,REV_012261,PROD0012261,General,Unknown,120,26,False
"Pressure Cooker ka performance theek tha, price mehenga tha. Warranty return theek tha. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_010854,PROD0010854,Electronics,Flipkart,120,25,False
overall its a good laptop sound quality is good performance is also good but weight distribution is not good feel slightly heavier from one sidebattery backup is very low,positive,english,4,ENG_013324,ENGSRC013324,General,Unknown,170,40,False
"Chennai me Swiggy ka order diya Gulab Jamun. Quantity kaafi thi, thik temperature. Nahi lena chahiye tha.",negative,hindi_english,1,REV_004847,PROD0004847,Food,Swiggy,105,23,False
"Denim Jeans ki stitching average hai, color thoda fade. Exchange return helpful tha. Disappointed ho gaya.",neutral,hindi_english,3,REV_010436,PROD0010436,Fashion,Myntra,116,23,False
"Allergic reaction nahi hua, texture runny. Nykaa service theek tha. Must try.",neutral,hindi_english,3,REV_000019,PROD0000019,Beauty,Nykaa,77,16,False
"Flipkart se Powerbank liya, quality flimsy. Delivery on time thi, packaging kharab thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_002690,PROD0002690,Electronics,Flipkart,110,23,False
"Running Shoes ki stitching flimsy hai, color vibrant. Exchange return theek tha. Disappointed ho gaya.",negative,hindi_english,1,REV_003429,PROD0003429,Fashion,Myntra,102,21,False
"Powerbank ka performance theek hai, price zyada tha. Return replace helpful tha. Must try.",negative,hindi_english,1,REV_000963,PROD0000963,Electronics,Amazon,90,19,False
i think avarageusing from 3 months no effects are seen in babyits avarageif baby dont like to drink milk mix this powder in milk then may be baby liked the milk,positive,english,4,ENG_014145,ENGSRC014145,General,Unknown,160,43,False
"Cotton T-Shirt ki stitching average hai, color vibrant. Exchange return helpful tha. Disappointed ho gaya.",neutral,hindi_english,3,REV_010546,PROD0010546,Fashion,Myntra,106,21,False
"Nykaa se Conditioner liya, skin pe feel thoda sticky hai. Packaging leak-proof thi. Delivery bahut fast thi. Disappointed ho gaya.",positive,hindi_english,5,REV_006823,PROD0006823,General,Unknown,130,28,False
"Nykaa se Face Wash liya, skin pe feel lightweight hai. Packaging leak-proof thi. Delivery on time thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_005421,PROD0005421,Beauty,Nykaa,125,29,False
"Sneakers ki stitching solid hai, color thoda fade. Exchange return helpful tha. Value for money.",positive,hindi_english,5,REV_012010,PROD0012010,General,Unknown,96,21,False
