review_text,rating,sentiment,review_date,city,category,platform,language_mix,review_length,review_id,product_id,product_name,aspects_mentioned
"Nykaa se Sunscreen SPF50 liya, skin pe feel greasy nahi hai. Packaging leak-proof thi. Delivery bahut fast thi. Nahi lena chahiye tha.",1,negative,2025-06-04,Jaipur,Beauty,Nykaa,hindi_english,134,SYN_000477,SYN0000477,Sunscreen SPF50,general
its an authentic apple product and charges my 12 really fast the packaging and quality was brilliant,4,4,2024-09-04,,General,Flipkart,english,100,ENG_016303,ENGSRC016303,General_Item,general
"Price reasonable tha, Formal Shirt overall okay okay. Nahi lena chahiye tha.",4,positive,2023-08-31,Delhi,Fashion,Myntra,hindi_english,76,SYN_008878,SYN0008878,Formal Shirt,general
i m using this product for 1 months and today its not working and its really very very disappointeing because in my localtilty here is no service center thats why this product gone waste and my 700rs also gone to waste,4,4,2024-10-06,,General,Flipkart,english,218,ENG_004930,ENGSRC004930,General_Item,general
Veg Pulao ka flavour overpowering tha. Zomato delivery bahut fast thi. Overall theek hai.,2,negative,2024-02-11,Lucknow,Food,Zomato,hindi_english,89,SYN_004601,SYN0004601,Veg Pulao,general
"Sneakers ki stitching average hai, color thoda fade. Exchange/return theek tha. Overall theek hai.",3,neutral,2023-01-30,Hyderabad,Fashion,Myntra,hindi_english,98,SYN_002236,SYN0002236,Sneakers,general
"Face Wash ka result decent mila, fragrance pleasant. Price mehenga tha. Must try.",5,positive,2023-12-25,Kolkata,Beauty,Nykaa,hindi_english,81,SYN_009998,SYN0009998,Face Wash,general
Butter Chicken ka flavour light tha. Zomato delivery late thi. Value for money.,2,negative,2023-04-03,Chennai,Food,Zomato,hindi_english,79,SYN_007251,SYN0007251,Butter Chicken,general
good product for home usage only not for professionals little bit more noice but its ok easy to use excellent service by flipkart thank you,4,4,2025-05-04,,General,Flipkart,english,139,ENG_020076,ENGSRC020076,General_Item,general
it smudges easily and there is a burning sensation when applied,4,4,2024-06-13,,General,Flipkart,english,63,ENG_007734,ENGSRC007734,General_Item,general
"Flipkart se Trimmer liya, quality flimsy. Delivery late thi, packaging sahi thi. Phir bhi recommend karunga.",5,positive,2023-12-26,Jaipur,Electronics,Flipkart,hindi_english,108,SYN_011908,SYN0011908,Trimmer,general
Vada Pav ka flavour rich tha. Zomato delivery bahut fast thi. Phir bhi recommend karunga.,2,negative,2025-04-17,Bangalore,Food,Zomato,hindi_english,89,SYN_006336,SYN0006336,Vada Pav,general
super pooja cups cycle om shanthi navin cup dhop sam rani is very good price and products no health effects,4,4,2024-06-29,,General,Flipkart,english,107,ENG_030873,ENGSRC030873,General_Item,general
i really like this product i am using this product from 20 days and this product is amazing in its prize range,4,4,2025-02-19,,General,Flipkart,english,110,ENG_001248,ENGSRC001248,General_Item,general
best qualitybesr performancebest servicebest remote controlreally i like this catvision companys dd free dish settop box,4,4,2023-05-06,,General,Flipkart,english,120,ENG_024493,ENGSRC024493,General_Item,general
Chole Bhature ka flavour rich tha. Zomato delivery late thi. Disappointed ho gaya.,5,positive,2025-05-03,Chennai,Food,Zomato,hindi_english,82,SYN_008834,SYN0008834,Chole Bhature,general
"Pressure Cooker ka performance below average hai, price affordable. Return/replace helpful tha. Nahi lena chahiye tha.",2,negative,2023-05-07,Delhi,Kitchen,Amazon,hindi_english,118,SYN_008029,SYN0008029,Pressure Cooker,general
"Hyderabad me Swiggy ka order diya: Masala Dosa. Quantity kam thi, thik temperature. Overall theek hai.",4,positive,2025-03-12,Hyderabad,Food,Swiggy,hindi_english,102,SYN_002827,SYN0002827,Masala Dosa,general
"Restaurant se Chole Bhature order kiya via Zomato. Portion sahi tha, garam aaya. Must try.",5,positive,2023-04-26,Hyderabad,Food,Zomato,hindi_english,90,SYN_004635,SYN0004635,Chole Bhature,general
"Swiggy se Chicken Biryani order kiya, taste theek thaak tha, delivery late thi. Packaging sahi thi. Phir bhi recommend karunga.",1,negative,2023-08-13,Bangalore,Food,Swiggy,hindi_english,127,SYN_004287,SYN0004287,Chicken Biryani,general
"Nykaa se Face Serum liya, skin pe feel lightweight hai. Packaging leak-proof thi. Delivery late thi. Must try.",3,neutral,2025-01-03,Chennai,Beauty,Nykaa,hindi_english,110,SYN_009560,SYN0009560,Face Serum,general
"Running Shoes ki stitching flimsy hai, color as shown. Exchange/return slow tha. Nahi lena chahiye tha.",5,positive,2024-11-09,Mumbai,Fashion,Myntra,hindi_english,103,SYN_003069,SYN0003069,Running Shoes,general
very 3rd class experience with such productseller cant provides any kind of survice such that installation,4,4,2025-05-07,,General,Flipkart,english,106,ENG_025925,ENGSRC025925,General_Item,general
"Hyderabad me Swiggy ka order diya: Idli Sambar. Quantity kam thi, thik temperature. Must try.",3,neutral,2023-04-28,Hyderabad,Food,Swiggy,hindi_english,93,SYN_003112,SYN0003112,Idli Sambar,general
"Nykaa se Face Serum liya, skin pe feel lightweight hai. Packaging sahi thi. Delivery on time thi. Overall theek hai.",5,positive,2024-08-24,Hyderabad,Beauty,Nykaa,hindi_english,116,SYN_003214,SYN0003214,Face Serum,general
Chicken Shawarma ka flavour overpowering tha. Zomato delivery late thi. Phir bhi recommend karunga.,1,negative,2023-10-12,Chennai,Food,Zomato,hindi_english,99,SYN_000971,SYN0000971,Chicken Shawarma,general
i have received a defective piece after every song sound is automatically reducing to mid volume which u cannot increase through ur phone u have to push volume buttons on speaker again again afer every song it is so annoying,4,4,2024-08-26,,General,Flipkart,english,224,ENG_001981,ENGSRC001981,General_Item,general
"Nykaa se Moisturizer liya, skin pe feel greasy nahi hai. Packaging sahi thi. Delivery bahut fast thi. Must try.",5,positive,2024-03-01,Pune,Beauty,Nykaa,hindi_english,111,SYN_002035,SYN0002035,Moisturizer,general
"Swiggy se Chicken Biryani order kiya, taste average tha, delivery bahut fast thi. Packaging kharab thi. Disappointed ho gaya.",5,positive,2025-01-03,Ahmedabad,Food,Swiggy,hindi_english,125,SYN_010352,SYN0010352,Chicken Biryani,general
conspm 25 count very rarely goes below 30 not sure about other purifiersair intake doesnt seem to be powerfulair output vents position seems to be not good and the purified air is being released to back side of the purifierdisplay off feature is setting the fan speed to lowest levelnot able to recognize any visible difference in quality of the airprosbrandbuild quality,4,4,2024-12-22,,General,Flipkart,english,371,ENG_027656,ENGSRC027656,General_Item,general
Paneer Tikka ka flavour balanced tha. Zomato delivery bahut fast thi. Overall theek hai.,3,neutral,2023-04-06,Kolkata,Food,Zomato,hindi_english,88,SYN_007669,SYN0007669,Paneer Tikka,general
"Zomato pe Veg Pulao mangwaya, average. Delivery late thi thi, packaging theek thi. Must try.",3,neutral,2023-04-10,Delhi,Food,Zomato,hindi_english,92,SYN_003573,SYN0003573,Veg Pulao,general
sound system are very poor and system heat with in a minute,4,4,2024-02-19,,General,Flipkart,english,59,ENG_014284,ENGSRC014284,General_Item,general
such a good productits very high quality perfume and very long lasting me and my husband both use this perfume and we love this packaging is so attractive and good option for gifting too,4,4,2024-12-12,,General,Flipkart,english,186,ENG_008451,ENGSRC008451,General_Item,general
the great value for money smart tv only one prblm no optical audio output option in tv really loved it,4,4,2024-02-04,,General,Flipkart,english,102,ENG_021088,ENGSRC021088,General_Item,general
"Delhi me Swiggy ka order diya: Margherita Pizza. Quantity sahi thi, thik temperature. Overall theek hai.",1,negative,2025-07-28,Delhi,Food,Swiggy,hindi_english,104,SYN_009092,SYN0009092,Margherita Pizza,general
fast delivery with quick services and installation thank u flipkart for this lovely product and at the most reasonable price,4,4,2025-07-05,,General,Flipkart,english,124,ENG_026395,ENGSRC026395,General_Item,general
very nice product by apple very light weight easy to handle and nice performance,4,4,2023-02-16,,General,Flipkart,english,80,ENG_023260,ENGSRC023260,General_Item,general
"Amazon pe Hair Dryer purchase kiya, build badhiya hai. Packaging kharab thi, delivery on time thi. Must try.",4,positive,2023-02-07,Delhi,Kitchen,Amazon,hindi_english,108,SYN_008577,SYN0008577,Hair Dryer,general
"Kajal ka result decent mila, fragrance none. Price mehenga tha. Nahi lena chahiye tha.",1,negative,2024-11-23,Lucknow,Beauty,Nykaa,hindi_english,86,SYN_006757,SYN0006757,Kajal,general
quality is not good as per the price this thing is not a longtime product,4,4,2024-07-18,,General,Flipkart,english,73,ENG_033899,ENGSRC033899,General_Item,general
"Amazon pe Electric Kettle purchase kiya, build flimsy hai. Packaging theek thi, delivery on time thi. Disappointed ho gaya.",5,positive,2023-01-16,Bangalore,Home,Amazon,hindi_english,123,SYN_008772,SYN0008772,Electric Kettle,general
not suitable for hot milk it may split but you can use for hot water for a long time 24 hours approximately,4,4,2024-03-16,,General,Flipkart,english,107,ENG_033267,ENGSRC033267,General_Item,general
"Zomato pe Veg Pulao mangwaya, bahut achha. Delivery late thi thi, packaging sahi thi. Value for money.",5,positive,2023-02-10,Delhi,Food,Zomato,hindi_english,102,SYN_011805,SYN0011805,Veg Pulao,general
thanks flipkart for your fabulous fabulous product you always given me a good product and i am glad for it and i always like to do shopping on flipkart and i wish you always give me good product as you are giving me and your service is also very good and fast the behaviour of your service boys also so very good and friendly i have always done shopping on your app and i always get a good response from your side also your service and your customer helping sites is also very good so i a,4,4,2023-01-11,,General,Flipkart,english,488,ENG_012449,ENGSRC012449,General_Item,general
"Flipkart se Electric Kettle liya, quality solid. Delivery on time thi, packaging theek thi. Disappointed ho gaya.",2,negative,2024-02-01,Pune,Home,Flipkart,hindi_english,113,SYN_009126,SYN0009126,Electric Kettle,general
"Installation smooth tha, overall paisa wasool. Phir bhi recommend karunga.",2,negative,2023-05-24,Kolkata,Home,Amazon,hindi_english,74,SYN_003367,SYN0003367,Bluetooth Speaker,general
using it since last 1 month delivery was on time from flipkart installation was also within two days however initially service engineer set tds very low 8 due to which test of the water was not really good but after raising a request he set the tds to around 110 after that test of the water has become normal good now i am really satisfied with the product their service thank you flipkart livpure,4,4,2025-01-21,,General,Flipkart,english,398,ENG_026733,ENGSRC026733,General_Item,general
the best ever dishwasher the extra dry feature works like a charm turbo mode is only 1 hour wash dont go with other brandslg is awesome,4,4,2025-10-11,,General,Flipkart,english,135,ENG_004260,ENGSRC004260,General_Item,general
not good as expected size is also small only 56 cm quality is very rough,4,4,2024-02-16,,General,Flipkart,english,72,ENG_030930,ENGSRC030930,General_Item,general
very bad productplease dont buy thismotor heating issue blade play issue not finishing and very cheap quality,4,4,2024-12-28,,General,Flipkart,english,109,ENG_016165,ENGSRC016165,General_Item,general
i purchased this product in feb after 4 month its stoped working,4,4,2024-06-04,,General,Flipkart,english,64,ENG_026084,ENGSRC026084,General_Item,general
"Pressure Cooker ka performance below average hai, price zyada tha. Return/replace theek tha. Disappointed ho gaya.",3,neutral,2024-06-29,Pune,Kitchen,Amazon,hindi_english,114,SYN_012190,SYN0012190,Pressure Cooker,general
a very reasonably priced product with good sound quality fm reception is very poor good one for its price if you dont expect much,4,4,2023-05-16,,General,Flipkart,english,129,ENG_008310,ENGSRC008310,General_Item,general
"Bluetooth Speaker ka performance mast hai, price mehenga tha. Return/replace slow tha. Value for money.",3,neutral,2023-06-14,Delhi,Home,Amazon,hindi_english,103,SYN_000734,SYN0000734,Bluetooth Speaker,general
i got it at 1499 in offer it worths this price it can do several ai work from answering your daily questions from playing songs it can even do further with googles routine features,4,4,2024-06-15,,General,Flipkart,english,180,ENG_007234,ENGSRC007234,General_Item,general
the nice one is their display but their range of connection to the phone is short,4,4,2023-11-25,,General,Flipkart,english,81,ENG_022001,ENGSRC022001,General_Item,general
this laptop is best gaming laptop ever in this price range,4,4,2023-08-27,,General,Flipkart,english,58,ENG_013343,ENGSRC013343,General_Item,general
"The important aspect i considered while placing the order was""its safe, even if swallowed"".Small kids love to brush with it.Its the tooth paste with all safe ingredients.",4,4,2023-07-25,,General,Amazon,english,170,ENG_000028,ENGSRC000028,General_Item,general
"LED Bulb Pack ka performance excellent tha, price reasonable. Warranty/return slow tha. Disappointed ho gaya.",2,negative,2024-02-08,Hyderabad,Electronics,Flipkart,hindi_english,109,SYN_002949,SYN0002949,LED Bulb Pack,general
great microwave at a great cost ordered this on 12th and received on 13th along with free starter kit guys came to deliver in small cargo truck and ensured that it was protected properly authorized engineer came next day morning and explained everything and also asked us if we wanted to get extended warranty go for it,4,4,2024-08-21,,General,Flipkart,english,319,ENG_035269,ENGSRC035269,General_Item,general
"Amazon pe Desk Lamp purchase kiya, build average hai. Packaging leak-proof thi, delivery bahut fast thi. Nahi lena chahiye tha.",5,positive,2025-06-25,Mumbai,Kitchen,Amazon,hindi_english,127,SYN_006585,SYN0006585,Desk Lamp,general
"Nykaa se Hair Oil liya, skin pe feel greasy nahi hai. Packaging leak-proof thi. Delivery bahut fast thi. Nahi lena chahiye tha.",5,positive,2023-08-18,Jaipur,Beauty,Nykaa,hindi_english,127,SYN_005554,SYN0005554,Hair Oil,general
"Zomato pe Veg Pulao mangwaya, bland. Delivery bahut fast thi thi, packaging kharab thi. Disappointed ho gaya.",1,negative,2025-05-31,Bangalore,Food,Zomato,hindi_english,109,SYN_002118,SYN0002118,Veg Pulao,general
a very gaming laptop for entry level gamers the configuration is well suited for running most pc games with adjusted configuration overall performance is impressive provides option to add hdd and ram which is really useful satisfied with the purchase,4,4,2023-12-05,,General,Flipkart,english,250,ENG_013308,ENGSRC013308,General_Item,general
ultimate performance genuine product superfast delivery superfast installation only under two hours of delivery love flipkart to its costomer support most reliable online trading company thanks livpure for its dedicated genuine costomer support thanks to the seller omnitech retail five star to all team,4,4,2024-11-24,,General,Flipkart,english,303,ENG_026649,ENGSRC026649,General_Item,general
blindly purchase this product this is fully loaded with features it is very reliable for use he looks bold but whenever i used he feel like premium and lightweight most of all the sound clarity is superb,4,4,2024-10-29,,General,Flipkart,english,203,ENG_001133,ENGSRC001133,General_Item,general
