review_text,rating,sentiment,review_date,city,category,platform,language_mix,review_length,dataset_source,review_id,product_id,product_name,aspects_mentioned
very bad quality,2,negative,2025-10-10,Unknown,General,Flipkart,english,16,dataset_sa,ENG_016209,B08789119EYQ,General_Item,product_quality
nice product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016210,B51368285OKO,General_Item,general
not bad,2,negative,2025-10-10,Unknown,General,Flipkart,english,7,dataset_sa,ENG_016211,B34614424YZD,General_Item,general
the jeeves guy who came to my home was not that skilled the product is of decent quality nothing much we can expect from it,3,neutral,2025-10-10,Unknown,General,Flipkart,english,123,dataset_sa,ENG_016212,B33128515ROZ,General_Item,product_quality
good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016213,B90031643AZ2,General_Item,general
value for money,4,positive,2025-10-10,Unknown,General,Flipkart,english,15,dataset_sa,ENG_016214,B82055324FYG,General_Item,price
shoe bottom is very bad,2,negative,2025-10-10,Unknown,General,Flipkart,english,23,dataset_sa,ENG_016215,B83410491DGT,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016216,B21466854WQ3,General_Item,general
very good,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016217,B32109263NAR,General_Item,general
its worst product dont buy it,2,negative,2025-10-10,Unknown,General,Flipkart,english,29,dataset_sa,ENG_016218,B60474501PD1,General_Item,general
this is best buy to diwali offer good product and best price thank to flip cart,4,positive,2025-10-10,Unknown,General,Flipkart,english,79,dataset_sa,ENG_016219,B35626578CRV,General_Item,price
all good but little bit leakage problem from cap,2,negative,2025-10-10,Unknown,General,Flipkart,english,48,dataset_sa,ENG_016220,B68717927HKL,General_Item,general
as good as described in description and review section,4,positive,2025-10-10,Unknown,General,Flipkart,english,54,dataset_sa,ENG_016221,B84299365QKF,General_Item,general
good and perfect,4,positive,2025-10-10,Unknown,General,Flipkart,english,16,dataset_sa,ENG_016222,B19034284CWP,General_Item,general
better,4,positive,2025-10-10,Unknown,General,Flipkart,english,6,dataset_sa,ENG_016223,B69633597LR3,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016224,B27146394BCE,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016225,B73325175GXR,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016226,B93835476GM6,General_Item,general
awesome,4,positive,2025-10-10,Unknown,General,Flipkart,english,7,dataset_sa,ENG_016227,B46404630CNW,General_Item,general
0 comfortable 0 for quality your foot will get pain after using this shoes,2,negative,2025-10-10,Unknown,General,Flipkart,english,74,dataset_sa,ENG_016228,B75912157IV7,General_Item,product_quality
nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016229,B96015404RGU,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016230,B01866471SVN,General_Item,general
good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016231,B73514798BHO,General_Item,general
very nice product but bowl single piece only,4,positive,2025-10-10,Unknown,General,Flipkart,english,44,dataset_sa,ENG_016232,B44171533DZP,General_Item,general
very bad qualitywest of money,2,negative,2025-10-10,Unknown,General,Flipkart,english,29,dataset_sa,ENG_016233,B52911248LGF,General_Item,general
super product and good exp,4,positive,2025-10-10,Unknown,General,Flipkart,english,26,dataset_sa,ENG_016234,B64106641QX4,General_Item,general
amazing product,4,positive,2025-10-10,Unknown,General,Flipkart,english,15,dataset_sa,ENG_016235,B02127276EAT,General_Item,general
nice product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016236,B40923470HLS,General_Item,general
nice product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016237,B14943642PND,General_Item,general
superb cushion,4,positive,2025-10-10,Unknown,General,Flipkart,english,14,dataset_sa,ENG_016238,B44916715KK8,General_Item,general
it was super,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016239,B27996662IVS,General_Item,general
its a good product in this price only sound is coming little more else a worth buy flipkart done nice delivery,4,positive,2025-10-10,Unknown,General,Flipkart,english,110,dataset_sa,ENG_016240,B38013888VZW,General_Item,"delivery, price"
awesome,4,positive,2025-10-10,Unknown,General,Flipkart,english,7,dataset_sa,ENG_016241,B41596033TLW,General_Item,general
marq product is osmotg oven is value for money33 liters otp is a bit bigif you have 5 people in your house then buy 26 litersthe product is very good,4,positive,2025-10-10,Unknown,General,Flipkart,english,149,dataset_sa,ENG_016242,B14450324YZ4,General_Item,general
very good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,17,dataset_sa,ENG_016243,B99185667GBB,General_Item,general
good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016244,B38721552AFA,General_Item,general
product is very good,4,positive,2025-10-10,Unknown,General,Flipkart,english,20,dataset_sa,ENG_016245,B86688714RD5,General_Item,general
just okay chinese product not much longer life but if being sold in discount buy and use for some time dont have very high expectations just average product,2,negative,2025-10-10,Unknown,General,Flipkart,english,156,dataset_sa,ENG_016246,B78107420OBM,General_Item,general
quality not bad my review average,4,positive,2025-10-10,Unknown,General,Flipkart,english,33,dataset_sa,ENG_016247,B56270625QIW,General_Item,product_quality
nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016248,B09886309VU7,General_Item,general
very good,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016249,B18894325AGD,General_Item,general
good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016250,B23078176SYR,General_Item,general
vry beuifull and big size carpettank u flipkart4time i buy,3,neutral,2025-10-10,Unknown,General,Flipkart,english,58,dataset_sa,ENG_016251,B91620878ZSV,General_Item,general
totality west product,2,negative,2025-10-10,Unknown,General,Flipkart,english,21,dataset_sa,ENG_016252,B20077071QFN,General_Item,general
super,4,positive,2025-10-10,Unknown,General,Flipkart,english,5,dataset_sa,ENG_016253,B36782825BBF,General_Item,general
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016254,B58368246WYR,General_Item,general
was broken,2,negative,2025-10-10,Unknown,General,Flipkart,english,10,dataset_sa,ENG_016255,B19428407LLC,General_Item,product_quality
wonderfull,4,positive,2025-10-10,Unknown,General,Flipkart,english,10,dataset_sa,ENG_016256,B88977734LTY,General_Item,general
nice product but unconfatable thish shue use,4,positive,2025-10-10,Unknown,General,Flipkart,english,44,dataset_sa,ENG_016257,B55007598OVV,General_Item,general
bad product,2,negative,2025-10-10,Unknown,General,Flipkart,english,11,dataset_sa,ENG_016258,B23695207ZYH,General_Item,general
good quality,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016259,B82733662NLX,General_Item,product_quality
music quality nice,4,positive,2025-10-10,Unknown,General,Flipkart,english,18,dataset_sa,ENG_016260,B54304374XGA,General_Item,product_quality
best food processor for all time,4,positive,2025-10-10,Unknown,General,Flipkart,english,32,dataset_sa,ENG_016261,B01800376YXH,General_Item,general
good quality,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016262,B61791933HR3,General_Item,product_quality
good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016263,B26882397FBY,General_Item,general
waste product within two days colour has been gone,2,negative,2025-10-10,Unknown,General,Flipkart,english,50,dataset_sa,ENG_016264,B50393521JKQ,General_Item,general
soooooooo cute,4,positive,2025-10-10,Unknown,General,Flipkart,english,14,dataset_sa,ENG_016265,B50688343XVZ,General_Item,general
very poor quality,2,negative,2025-10-10,Unknown,General,Flipkart,english,17,dataset_sa,ENG_016266,B37558062MXO,General_Item,product_quality
must buyawesome product,4,positive,2025-10-10,Unknown,General,Flipkart,english,23,dataset_sa,ENG_016267,B70286034NGA,General_Item,general
i request to all sons that dont be conjus on investment for your older parents by choosing cheap and economic diapers rather go for this one which not only carries the urine for a longer time but also softer and gentler on skin,4,positive,2025-10-10,Unknown,General,Flipkart,english,227,dataset_sa,ENG_016268,B55846427MCN,General_Item,price
very very good product,4,positive,2025-10-10,Unknown,General,Flipkart,english,22,dataset_sa,ENG_016269,B73133946NUV,General_Item,general
nice product good service,4,positive,2025-10-10,Unknown,General,Flipkart,english,25,dataset_sa,ENG_016270,B56064912NGU,General_Item,customer_service
excellent,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016271,B53428910AYQ,General_Item,general
we purchase this product about a month back and are very satisfied with its performance so far it was very easy to assemble with the given instructions and is quite easy and user friendly to operate for the last one month or so that we had it its working well we will know how long the filter lasts only when it stops functioning or starts taking inordinately long time to reduce air contamination so far very pleased with it,4,positive,2025-10-10,Unknown,General,Flipkart,english,425,dataset_sa,ENG_016272,B84302473CT7,General_Item,product_quality
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016273,B12003875WOD,General_Item,general
wow wonderful product,4,positive,2025-10-10,Unknown,General,Flipkart,english,21,dataset_sa,ENG_016274,B38908204WEB,General_Item,general
osm product and fabric is soft,3,neutral,2025-10-10,Unknown,General,Flipkart,english,30,dataset_sa,ENG_016275,B25643745LP5,General_Item,general
So I am a big fan of MAMA EARTH products and I generally places order from Nykaa. This time thought of giving a try to Amazon. But I am highly disappointed by the product. It seems like a copied product of the original mama earth. The scent is bad and this cream broke me out badly. It is not like the original product. You don't expect this from a product which is on a pricier side.,2,negative,2020-03-06,Unknown,General,Amazon,english,384,amazon_vfl,ENG_016276,B73296285BQG,General_Item,general
Wonderful product. Using little produces enough lather.,5,positive,2016-10-01,Unknown,General,Amazon,english,55,amazon_vfl,ENG_016277,B58104465BMG,General_Item,general
goos suport to abdomen,4,positive,2025-10-10,Unknown,General,Flipkart,english,22,dataset_sa,ENG_016278,B35717156WLY,General_Item,general
thank you,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016279,B64571503KU8,General_Item,general
very nice i am always use this,4,positive,2025-10-10,Unknown,General,Flipkart,english,30,dataset_sa,ENG_016280,B85337788BAD,General_Item,general
low quality,2,negative,2025-10-10,Unknown,General,Flipkart,english,11,dataset_sa,ENG_016281,B48080803WVM,General_Item,product_quality
osam look and great performance,4,positive,2025-10-10,Unknown,General,Flipkart,english,31,dataset_sa,ENG_016282,B13193237YMK,General_Item,product_quality
excellent,4,positive,2025-10-10,Unknown,General,Flipkart,english,9,dataset_sa,ENG_016283,B84973816SY5,General_Item,general
products not good,2,negative,2025-10-10,Unknown,General,Flipkart,english,17,dataset_sa,ENG_016284,B76147760PVC,General_Item,general
it is good but should be cheaper,4,positive,2025-10-10,Unknown,General,Flipkart,english,32,dataset_sa,ENG_016285,B27220464PEA,General_Item,general
nice product good service,4,positive,2025-10-10,Unknown,General,Flipkart,english,25,dataset_sa,ENG_016286,B16284899SI9,General_Item,customer_service
superb quality,4,positive,2025-10-10,Unknown,General,Flipkart,english,14,dataset_sa,ENG_016287,B81583351HXX,General_Item,product_quality
the quality of plastic is good cooling capacity is also good copmletely satisfied with the product,4,positive,2025-10-10,Unknown,General,Flipkart,english,98,dataset_sa,ENG_016288,B19349481HYW,General_Item,product_quality
very fast delivery thank you,4,positive,2025-10-10,Unknown,General,Flipkart,english,28,dataset_sa,ENG_016289,B54396533JHG,General_Item,delivery
good,4,positive,2025-10-10,Unknown,General,Flipkart,english,4,dataset_sa,ENG_016290,B04491350LCV,General_Item,general
i like this product,4,positive,2025-10-10,Unknown,General,Flipkart,english,19,dataset_sa,ENG_016291,B94291570HJE,General_Item,general
awesome,4,positive,2025-10-10,Unknown,General,Flipkart,english,7,dataset_sa,ENG_016292,B57305794OZM,General_Item,general
superb quality,4,positive,2025-10-10,Unknown,General,Flipkart,english,14,dataset_sa,ENG_016293,B85582099MFK,General_Item,product_quality
corners are my all time favorites,4,positive,2025-10-10,Unknown,General,Flipkart,english,33,dataset_sa,ENG_016294,B40962974LFX,General_Item,general
very helpful,4,positive,2025-10-10,Unknown,General,Flipkart,english,12,dataset_sa,ENG_016295,B14097481TOX,General_Item,general
this watch is very nice and value for money,4,positive,2025-10-10,Unknown,General,Flipkart,english,43,dataset_sa,ENG_016296,B16459221HG0,General_Item,price
nice product working excellent,4,positive,2025-10-10,Unknown,General,Flipkart,english,30,dataset_sa,ENG_016297,B88669497IC2,General_Item,general
product very good but 3 star bcoz crust plate and bowl missing and after reading reviews found that same thing happened to everyone removing mentioned item from the box is not rite,2,negative,2025-10-10,Unknown,General,Flipkart,english,180,dataset_sa,ENG_016298,B67974948CZE,General_Item,packaging
very difficult to assemble the pieces,2,negative,2025-10-10,Unknown,General,Flipkart,english,37,dataset_sa,ENG_016299,B77587243OH3,General_Item,general
not a good product at all,2,negative,2025-10-10,Unknown,General,Flipkart,english,25,dataset_sa,ENG_016300,B98465458POR,General_Item,general
