review_text,sentiment,review_id
"Hair Dryer ka performance mast tha, price affordable. Warranty return slow tha. Disappointed ho gaya.",positive,REV_001843
"Hoodie ki stitching flimsy hai, color thoda fade. Exchange return theek tha. Nahi lena chahiye tha.",negative,REV_001959
"Synthetic Steam Iron ka performance excellent tha, price mehenga tha. Warranty return slow tha. Nahi lena chahiye tha.",neutral,REV_012453
"LED Bulb Pack ka performance excellent hai, price reasonable. Return replace helpful tha. Overall theek hai.",negative,REV_012415
feedback after using cooler for one week positive pointsgood cooling effectbig water tank can be run 15 to 18 hours without tensionno heating issueimprovement required1 power cable is too short difficult to connect2 wheels are not so strong comparing wit 75 ltr storage capacity3 cleaning is bit tough task water outflow provision given at the bottom side,positive,ENG_000650
Gulab Jamun fresh tha aur Swiggy delivery bahut fast thi thi. Price mehenga tha. Overall theek hai.,negative,REV_001257
"Amazon pe Bluetooth Speaker purchase kiya, build flimsy hai. Packaging leak-proof thi, delivery late thi. Phir bhi recommend karunga.",neutral,REV_001567
"Synthetic Restaurant se Chicken Shawarma order kiya via Zomato. Portion kaafi tha, thanda pohoch gaya. Disappointed ho gaya.",negative,REV_003375
Synthetic Tandoori Roti ka flavour rich tha. Zomato delivery late thi. Overall theek hai.,negative,REV_007151
"Synthetic Price zyada tha tha, Sneakers overall okay okay. Phir bhi recommend karunga.",neutral,REV_002269
"Synthetic Mixer Grinder ka performance below average tha, price affordable. Warranty return theek tha. Must try.",neutral,REV_012075
"Synthetic Hyderabad me Swiggy ka order diya Rajma Chawal. Quantity kaafi thi, garam aaya. Value for money.",neutral,REV_004629
"Synthetic Denim Jeans ki stitching badhiya hai, color thoda fade. Exchange return helpful tha. Nahi lena chahiye tha.",neutral,REV_010553
"Track Pants ki stitching badhiya hai, color thoda fade. Exchange return helpful tha. Disappointed ho gaya.",positive,REV_009044
"Price mehenga tha tha, Track Pants overall okay okay. Value for money.",negative,REV_012128
Samosa ka flavour overpowering tha. Zomato delivery on time thi. Must try.,neutral,REV_008387
"Swiggy se Rajma Chawal order kiya, taste bland tha, delivery on time thi. Packaging theek thi. Nahi lena chahiye tha.",negative,REV_003888
please do not buy this product its totally waste of money you might find it cheaper and the catchy taglines are really attracting but the after sales service is worst among all when i bought this water purifier first month was very smooth and all was fine but after one month the the water filtration unit is stopped working i have to call the service centre almost after a week when he came and repair the filter the water quality was not as earlier i complaint against regarding this but ti,positive,ENG_026239
"Synthetic Shampoo ka result average mila, fragrance none. Price mehenga tha. Phir bhi recommend karunga.",negative,REV_005079
high performance gaming low cost laptop but battery performance badeverything is fine,positive,ENG_013339
"Synthetic Price zyada tha tha, Anarkali Dress overall paisa wasool. Overall theek hai.",neutral,REV_004961
quality is bad plywood layer not lasted for even one year not worth the cost,positive,ENG_035900
Chicken Biryani fresh tha aur Swiggy delivery on time thi thi. Price reasonable. Disappointed ho gaya.,negative,REV_003191
"Amazon pe Pressure Cooker purchase kiya, build flimsy hai. Packaging sahi thi, delivery late thi. Phir bhi recommend karunga.",negative,REV_005035
"Zomato pe Vada Pav mangwaya, bahut achha. Delivery late thi thi, packaging kharab thi. Nahi lena chahiye tha.",positive,REV_005828
"Zomato pe Chole Bhature mangwaya, theek thaak. Delivery bahut fast thi thi, packaging kharab thi. Phir bhi recommend karunga.",neutral,REV_007209
"Swiggy se Paneer Tikka order kiya, taste bland tha, delivery on time thi. Packaging kharab thi. Value for money.",neutral,REV_008441
it was very nice so good quality and best material and at very low price superb,positive,ENG_012409
"Synthetic Electric Kettle ka performance excellent hai, price reasonable. Return replace theek tha. Disappointed ho gaya.",neutral,REV_002768
"Kurta Set ki stitching flimsy hai, color as shown. Exchange return slow tha. Must try.",neutral,REV_010439
Synthetic Vada Pav ka flavour light tha. Zomato delivery bahut fast thi. Must try.,negative,REV_002797
"Powerbank ka performance excellent tha, price zyada tha. Warranty return helpful tha. Value for money.",positive,REV_003748
"Synthetic Zomato pe Butter Chicken mangwaya, fresh. Delivery late thi thi, packaging leak-proof thi. Phir bhi recommend karunga.",negative,REV_003491
a very good product for use at home for filtered air,positive,ENG_027721
"Synthetic Ahmedabad me Swiggy ka order diya Cheeseburger. Quantity kam thi, thanda pohoch gaya. Phir bhi recommend karunga.",neutral,REV_009839
its waist to buy ist not charged phone and they cant accept returns so dont buy any one and dont lose the money,positive,ENG_017960
"Lucknow me Swiggy ka order diya Paneer Tikka. Quantity sahi thi, thanda pohoch gaya. Overall theek hai.",positive,REV_012237
"Synthetic Restaurant se Vada Pav order kiya via Zomato. Portion kam tha, garam aaya. Must try.",negative,REV_010049
"Kurta Set ki stitching solid hai, color as shown. Exchange return helpful tha. Value for money.",positive,REV_010089
"Conditioner ka result visible mila, fragrance pleasant. Price affordable. Overall theek hai.",neutral,REV_002293
"Nykaa se Kajal liya, skin pe feel thoda sticky hai. Packaging kharab thi. Delivery on time thi. Value for money.",neutral,REV_012443
very very excellent product my daughter is so happy i like this product,positive,ENG_009185
"Synthetic Shampoo ka result visible mila, fragrance pleasant. Price reasonable. Must try.",negative,REV_004166
"Synthetic Myntra se Cotton T-Shirt liya, size thoda tight tha aur fabric rough. Delivery late thi. Value for money.",neutral,REV_010716
"Synthetic Nykaa se Sunscreen SPF50 liya, skin pe feel greasy nahi hai. Packaging leak-proof thi. Delivery bahut fast thi. Must try.",neutral,REV_006773
"Restaurant se Chicken Shawarma order kiya via Zomato. Portion kaafi tha, garam aaya. Overall theek hai.",positive,REV_006541
"Swiggy se Chicken Biryani order kiya, taste bahut achha tha, delivery late thi. Packaging sahi thi. Value for money.",negative,REV_004280
"Nykaa se Shampoo liya, skin pe feel greasy nahi hai. Packaging theek thi. Delivery late thi. Disappointed ho gaya.",positive,REV_003189
"Synthetic Mixer Grinder ka performance theek tha, price zyada tha. Warranty return theek tha. Nahi lena chahiye tha.",neutral,REV_009563
need atleast two mobile for operation this one is necessary of internet other is connected to wi fi and for music there is no choice for any song,positive,ENG_007437
"Hair Dryer ka performance mast tha, price reasonable. Warranty return helpful tha. Phir bhi recommend karunga.",positive,REV_002130
"Hair Oil ka result visible mila, fragrance mild. Price zyada tha. Value for money.",neutral,REV_007159
"Myntra se Running Shoes liya, size loose tha aur fabric thick. Delivery late thi. Phir bhi recommend karunga.",negative,REV_003169
Synthetic Chicken Shawarma ka flavour rich tha. Zomato delivery on time thi. Phir bhi recommend karunga.,neutral,REV_003617
the only thing i would suggest to the google pls use short name instead of ok google pls find some other good name which is shortalso there is some technical problem in connecting the device with my nokia android tvi hope it would be done by technician very soon,positive,ENG_006777
dond by this product not a mega bass iam unhappy wates of money,positive,ENG_008232
it was great in quality and i will take 15 to 20 minutes to cook rice properly and also you can make currys also,positive,ENG_004502
"Anarkali Dress ki stitching flimsy hai, color vibrant. Exchange return helpful tha. Phir bhi recommend karunga.",positive,REV_002642
Paneer Tikka fresh tha aur Swiggy delivery on time thi thi. Price affordable. Overall theek hai.,positive,REV_009124
"Myntra se Anarkali Dress liya, size loose tha aur fabric rough. Delivery bahut fast thi. Disappointed ho gaya.",negative,REV_000500
this is the one what i was looking for from last 16 years but i forgot its name and as soon as i smelled it after delivery i came to know it is the same thanks to flipkart for this product mind blowing and amazing fragrancefeel like heaven,positive,ENG_008761
its really good product better than alexa make sure you have smart tv and smart lights before buying then only its useful,positive,ENG_007325
"Ahmedabad me Swiggy ka order diya Cheeseburger. Quantity kam thi, thanda pohoch gaya. Phir bhi recommend karunga.",neutral,REV_009839
"Zomato pe Chicken Shawarma mangwaya, spicy. Delivery late thi thi, packaging leak-proof thi. Nahi lena chahiye tha.",positive,REV_007334
working and quality super but remote not proper working in 1week,positive,ENG_022423
excellent product reduction of noise almost more than 95 safe to use what a relief to me for sound sleep at nights,positive,ENG_009405
Tandoori Roti ka flavour balanced tha. Zomato delivery late thi. Overall theek hai.,negative,REV_006365
"Synthetic Installation smooth tha, overall okay okay. Nahi lena chahiye tha.",neutral,REV_001401
perfect smart it just not h tv more thane all solution of entertainment and work prefect picture quality perfect connectivity updated android 9 version available feedback after uses 10days 55 rating value of money,positive,ENG_020592
"LED Bulb Pack ka performance mast hai, price affordable. Return replace slow tha. Nahi lena chahiye tha.",negative,REV_000066
"Powerbank ka performance mast tha, price zyada tha. Warranty return theek tha. Value for money.",negative,REV_012672
Gulab Jamun fresh tha aur Swiggy delivery late thi thi. Price reasonable. Value for money.,negative,REV_008978
"Cotton T-Shirt ki stitching flimsy hai, color thoda fade. Exchange return slow tha. Overall theek hai.",negative,REV_003461
"Synthetic Amazon pe Electric Kettle purchase kiya, build flimsy hai. Packaging kharab thi, delivery late thi. Nahi lena chahiye tha.",neutral,REV_002443
"Nykaa se Moisturizer liya, skin pe feel lightweight hai. Packaging kharab thi. Delivery on time thi. Must try.",positive,REV_010866
"Restaurant se Veg Pulao order kiya via Zomato. Portion kam tha, garam aaya. Disappointed ho gaya.",neutral,REV_004599
"Denim Jeans ki stitching badhiya hai, color as shown. Exchange return helpful tha. Value for money.",negative,REV_006447
"Ahmedabad me Swiggy ka order diya Chicken Biryani. Quantity sahi thi, thanda pohoch gaya. Value for money.",positive,REV_001384
"Powerbank ka performance theek hai, price zyada tha. Return replace helpful tha. Value for money.",positive,REV_006152
"Synthetic Nykaa se Hair Oil liya, skin pe feel thoda sticky hai. Packaging theek thi. Delivery bahut fast thi. Overall theek hai.",negative,REV_012568
"Price zyada tha tha, Track Pants overall great value. Overall theek hai.",negative,REV_002534
value for money product only reason i bought this model is extended 3 years warrantyu can go for this but not as gud and tough as samsung and lg machinesproscheap price no operational noise gud operational features such as delay wash very compact design i also have a ifb front loading model wash quality of front loading models are 200better then top load cornsbuilt quality is ok okrear machine panel plate is of very cheap plastic check imagescannot remove hard strains from cloths,positive,ENG_025244
Hakka Noodles ka flavour overpowering tha. Zomato delivery on time thi. Phir bhi recommend karunga.,neutral,REV_001693
bought two of these for the hall working as expected and looks good on a white wall affordable and serves the purpose,positive,ENG_005932
"Amazon pe Mixer Grinder purchase kiya, build solid hai. Packaging leak-proof thi, delivery on time thi. Disappointed ho gaya.",negative,REV_009104
"Sneakers ki stitching solid hai, color as shown. Exchange return helpful tha. Must try.",negative,REV_001183
"Synthetic Flipkart se Mixer Grinder liya, quality flimsy. Delivery late thi, packaging theek thi. Must try.",neutral,REV_012148
"Myntra se Running Shoes liya, size thoda tight tha aur fabric lightweight. Delivery late thi. Disappointed ho gaya.",neutral,REV_002074
"Allergic reaction nahi hua, texture runny. Nykaa service slow tha. Disappointed ho gaya.",positive,REV_001221
